"informative_0","informative_1","informative_2","informative_3","informative_4","informative_5","informative_6","informative_7","informative_8","informative_9","informative_10","informative_11","informative_12","informative_13","informative_14","informative_15","informative_16","informative_17","informative_18","informative_19","informative_20","informative_21","informative_22","informative_23","informative_24","informative_25","informative_26","informative_27","informative_28","informative_29","noisy_30","noisy_31","noisy_32","noisy_33","noisy_34","noisy_35","noisy_36","noisy_37","noisy_38","noisy_39","noisy_40","noisy_41","noisy_42","noisy_43","noisy_44","noisy_45","noisy_46","noisy_47","noisy_48","noisy_49","noisy_50","noisy_51","noisy_52","noisy_53","noisy_54","noisy_55","noisy_56","noisy_57","noisy_58","noisy_59","noisy_60","noisy_61","noisy_62","noisy_63","noisy_64","noisy_65","noisy_66","noisy_67","noisy_68","noisy_69","noisy_70","noisy_71","noisy_72","noisy_73","noisy_74","noisy_75","noisy_76","noisy_77","noisy_78","noisy_79","noisy_80","noisy_81","noisy_82","noisy_83","noisy_84","noisy_85","noisy_86","noisy_87","noisy_88","noisy_89","noisy_90","noisy_91","noisy_92","noisy_93","noisy_94","noisy_95","noisy_96","noisy_97","noisy_98","noisy_99","class"
0.0308713463,1.6074870439,2.0256118133,1.4679499154,1.8149672991,0.1556011303,-0.4172519406,-2.0071716862,3.7528349045,-0.1078204369,-2.1496317629,0.4588697305,2.6236952695,-2.8062286726,-0.6841479129,-0.6116270704,1.9788395862,2.6695967606,-3.1483793675,2.5226557502,1.0283143708,-0.2450479719,1.4387206265,-6.6697644105,-2.5707439395,-0.5624338910,-0.1442240479,-2.5962328201,2.9640441928,-2.2829214646,-1.2324207663,-0.2091908787,-1.9228413264,0.5935657105,0.8371378018,-0.1028350150,-1.6844482015,-0.2235069563,0.5033583011,-0.0540448842,-1.1766268982,0.6960804298,0.5582091185,0.3544032861,-0.2035916962,0.1888956985,0.0220765850,1.4903431750,-0.6746699450,1.1601618215,-0.2612938894,2.5974691860,1.0220078463,-0.4871608171,-0.1699673168,0.3892253054,-0.0765551608,0.4656446411,-0.2249890903,0.3944559820,0.9358914146,2.2383110382,-0.1766651456,-0.4842412007,0.0847498586,-1.1189045375,-0.4816701087,1.9338080631,0.1165024323,-0.8986744857,0.6475422451,0.3046474192,1.2188906355,-2.1539689036,1.6967363133,-0.0068852470,0.5516293501,0.5872518265,0.3136625677,-0.7295325873,-0.7912668892,1.7835777164,1.6483570036,-0.7466072526,-1.3054181713,-1.4697674949,-0.1308572940,-0.1728114734,0.9109976329,-0.9479459228,1.2213581558,-0.0637930043,-0.2822304017,0.2202628625,-0.1635359129,0.6003150247,-0.6153164015,-1.9994486870,0.2726545513,-0.1149819118,0
5.0016531996,4.9481227037,-2.6062184949,-1.2270677094,6.1589007879,-1.5080925708,-1.9930170398,-0.9294220363,4.0641996438,1.0825380148,-0.7606300836,-5.4483282697,-3.0074956837,-4.0342698038,0.8134371693,-0.6329346265,-4.5490099986,-3.7809255469,-8.3945174614,1.0029317856,6.5918153357,2.6696736108,3.5925154735,3.2074455567,-1.7481682463,6.8963526268,-0.6083826615,3.9475822420,-5.9031839538,4.7129853485,0.0199997263,0.1714384182,1.4207922723,0.7456864426,-2.3097117287,-0.6712529071,-1.1638907117,-0.0749008827,-0.2679739425,0.2494438082,0.7512351995,-0.3517431360,1.2000595190,0.7561666681,0.9097317875,-0.4688697559,-0.5657051938,-0.9123587015,-0.3067848480,1.1185045379,0.6450620692,-1.9834607775,0.5074339836,0.1981607043,-0.5583197957,0.6868354533,-0.4352712455,0.9988416663,0.6594560959,-1.5150098218,1.3551987306,-1.3575371186,0.1801643480,-0.8264678076,1.3512661241,0.2555335394,0.6261333137,-0.1867266966,0.4144777188,0.7832765143,1.0097194183,0.3076343311,-0.0924245240,0.3604577237,-0.2425865751,-1.5641535034,0.2711652454,-1.8057470393,0.7126103182,-0.6687207371,-0.7266724968,0.0430653387,0.5633805148,0.1536713112,-0.1289456974,0.2292157598,-0.5077362878,0.1158341489,-0.1915929844,0.0934164507,0.1560370005,-0.4116792793,1.6969674720,-0.9463899903,0.9141566438,0.5574475986,1.3777079512,-0.0678595608,-0.7445098138,-1.1263709507,0
-0.8185605986,-5.2260190060,0.4165469812,5.1842984624,1.1581762893,1.1520142710,4.9509477103,-4.7461072217,8.8486151601,-2.8709494004,0.8560634043,-1.1329270858,-3.8206996260,-0.9437107191,-2.5254801804,-3.2402686138,5.0157096994,-5.3483375829,-0.8304552328,0.6756504149,1.9006014150,5.4656923829,0.3110763870,-0.6817675591,0.1915710424,-1.5467144214,5.4940746836,-5.8414453733,1.8447318613,-0.8159712142,1.8160226752,0.1956975525,0.5408714558,-0.0479752194,0.2709947589,-0.4139947989,1.0320885600,-1.2444521187,0.5092476931,-0.2127943396,-1.4776548565,-0.5098860619,-0.5280138777,-0.0931498749,-1.5887942014,0.9983873581,0.0963831120,-0.7379804072,0.8106665843,0.0757066637,-0.6627480756,-1.0177225449,-0.6626709590,0.4544855069,-0.4604897613,0.1109269739,0.6045553612,-2.0571930299,-0.3058071237,-0.6774274886,1.3716428213,-1.9539982512,-0.7468065611,0.4291061345,0.3852601315,0.2123677712,0.0188566890,-0.3412875499,-1.3438271210,-0.3465260143,-0.0282408378,0.3597658327,1.3771453546,1.5055472610,0.6943132420,-0.0696601147,-0.3412374585,0.4168636229,-1.1656642572,-0.2148039037,-0.3213814372,0.5499046931,-1.3939991719,2.3668385953,0.1818614597,1.5173683409,-0.6584152886,-0.5442113147,0.2082244649,0.1337102181,-0.8339477154,-0.1725115259,0.3853924264,-1.6038015157,-0.0614372150,0.0665781891,1.2828147617,-0.8768142485,-0.0988841021,-0.8437973678,0
4.2099871119,3.8557049725,-0.6852317966,-0.7624847856,4.2938758438,-1.9790043729,-0.9908453610,-2.4037308864,1.8065737692,-1.6963591884,-3.0609350584,-3.4596854303,2.0564547673,0.4101793531,1.9017461426,3.2176302111,2.5107518511,4.7949219610,-7.2001888647,-0.0112598068,0.2778088327,2.4999884336,2.9166562985,-2.0289213233,-10.2011834658,4.9150157423,-1.7987507020,0.4325623641,0.4714523480,-5.6984467760,-0.0371055331,-1.2144141317,0.4814817745,-1.3048250853,0.3885846805,0.4701637246,-0.5742536138,-0.6856183580,0.9366287920,-0.3554720769,1.9761591556,-2.5846485236,-1.3238343771,1.5166541480,1.7757811672,-0.2830110665,1.0913582702,1.3244440705,1.9308773397,-1.7216901035,0.3047719047,-1.5889138736,0.2246103424,0.8124092573,-0.7000150236,-1.6326871791,0.1100294053,0.8287931744,0.8180614622,-1.1877691977,-1.4487275280,-0.3076746017,-0.6937894888,0.7406811459,-1.1432792687,1.3215056388,0.4344033345,0.2643821328,-0.6588612150,-0.9382912829,2.2746261838,-0.2057446692,2.3766215998,-1.3978372577,-0.2016047186,0.1806061371,-1.3190130173,0.6485445365,0.1607105243,0.6691027071,-0.2951276149,0.9300578178,0.2437643988,0.7403267329,-0.8664431772,-1.4651840676,1.0949243991,2.3930371658,-1.0031937302,-0.7269439455,-1.3746877170,0.0073183168,0.1486451750,-0.2631925152,-1.9669137695,0.5772618946,1.0318840123,0.2453722781,1.4436948442,0.2194413804,0
2.5764959807,0.1600891536,0.0987322837,0.3925530727,2.8226611339,4.1166657207,5.6255742522,-2.9214376634,1.2161024741,2.6434953550,-1.3728358432,-5.4886033292,0.0201636228,3.1844353044,0.8550999280,-2.3589311297,7.7246373870,4.5393679208,-0.8679287126,5.9630007520,4.3760313423,-2.7761533762,-0.1383669669,-7.4039951607,-3.4752361997,2.5547145784,-3.3531970748,0.9046987026,-3.4256260899,-3.3899592229,-1.5654510672,-0.1148816060,-0.0147570304,-0.8841397442,-0.0256531846,-0.7404268584,0.4406114061,-0.1444772578,-1.6501369955,0.4660247554,-0.2854666678,-1.2852156538,1.3173192450,-1.3313310940,0.4367165138,-0.6561919620,1.0298461494,0.4735453386,-1.6219400222,-1.0231015884,0.5951905212,0.0794691123,1.5751663483,1.0396240099,-0.1674658963,1.5218072964,1.2977083389,1.1424893805,0.0941526195,-1.7461297509,-0.5432211881,0.3568994184,1.7682082448,-0.1470038140,-1.3479824385,0.7329399233,0.4548822132,1.0568866626,2.4617590797,1.7137158821,-0.8580110761,1.0729704606,0.3526984206,0.1892412412,0.2059179226,1.0167240855,1.1335263955,0.2047519048,1.6177776820,-0.9163381855,-0.3346602842,-1.5111276751,0.2814753515,0.7879124365,0.8602322317,0.6763610022,0.6641106691,1.2278961228,-0.5198799875,1.0471135282,0.2630655413,0.9956964746,0.4730875800,-0.7648414606,-1.2507947456,-0.2196729569,0.8380508460,0.5228940386,-1.0121889665,-1.8324627257,0
3.6092511707,3.1920894241,-2.5482921913,5.6962555705,-2.2946633281,2.0214098080,3.7196434376,-1.6093630765,5.2001645862,1.1068817558,0.8287349531,0.2390607871,-4.2803815116,2.4768122620,-2.7574291216,1.7118549582,0.0078617436,-0.2581210544,0.6586985818,1.0880245766,3.2792786071,-4.8306007267,0.6532764886,3.3764744748,-2.0746193524,0.6747513187,-2.6539189608,4.1456434849,-4.9499341755,-2.2214633555,0.3856116733,1.4579823021,2.5953977712,1.3986004718,-0.2178533057,-1.2620897072,0.2133717468,0.8871400894,1.5588626113,0.4449948314,0.5829436482,0.1174274558,-1.2595305214,0.1835753952,1.0645924762,0.2197611753,0.2055447549,-0.0869208950,-0.4482129034,-0.3780727727,1.6499040202,1.2599845952,0.6959684961,0.8997873564,0.5285775147,1.6659425751,0.4875733676,-1.4251438180,0.2401253947,0.9777133547,-0.5920241985,1.2670035956,0.3332507703,1.3621972910,-0.1574784903,0.2442576449,1.0000000394,-0.6792728869,0.0291461220,-0.1257625139,0.0551074548,1.2609169278,1.2540373489,-0.8458634265,0.1561325252,-1.6914345447,0.8262055809,0.5349781043,-0.1260922368,0.3188024692,-0.0413999569,-0.0775426905,-0.9429545276,-1.8103802416,0.2740676729,-0.9785614984,0.3794290006,-0.7792641509,1.1716509153,-0.2056366945,0.1051669473,-0.9387061625,0.7521717161,-0.6210938484,-0.0626106299,1.0786504821,0.7499052232,0.4581631881,0.3681248937,0.6725453074,0
-0.9327334965,5.6379356537,-2.6016706210,0.7268431019,-0.3396102633,-1.4108125771,3.0612898061,2.3414925324,3.1932770478,-0.8448609169,-0.3066115422,-3.3678626035,0.0123052416,0.6834446408,2.6289033189,1.8301289739,-0.4813148937,-1.5985183967,-1.3596423704,-2.4100708394,-0.8060842592,-4.9365721561,4.8027564847,5.6796610074,-4.2316581356,2.1279131382,-0.8405854061,2.4140320640,-5.3160033134,-3.1348916317,-0.8702599944,1.5174783510,0.9250206856,-0.9088317142,-0.4231424746,0.2109261048,0.0120433554,-0.1628847721,0.8627347175,-0.9704176087,-0.8868399182,0.7740503293,0.0253370050,-1.3231678436,-0.8374501969,-0.6054705075,-1.8894659838,-0.5070641931,0.9541642104,-0.5684823351,-0.9003333823,1.3391283544,0.9940553085,-0.0056134755,-0.6917883069,-0.0268376383,0.5150000674,0.0179418080,-0.3948575319,0.7299413259,0.8017906731,-1.2294884908,-2.2637134579,0.3330122993,-0.6852350452,-0.5735916678,-0.2978995074,1.0162180759,1.5719686285,-0.6364655123,-1.4123443842,0.0973651827,-0.3062762671,0.1202344850,1.3076408063,-0.0466909209,1.2750965777,-1.4058683225,0.8530347366,0.3446935245,-0.3359208370,-1.0762407996,-1.0895376184,-0.5993341306,0.0569845731,0.3462655968,0.4415352517,0.6891872303,0.5459429415,0.1856782291,0.8829350181,0.5355589725,-1.3530666498,-1.0978295834,-0.7343085424,-0.1664265035,-0.6267282632,0.4327806243,0.6587700460,1.0677163304,0
1.1873751994,0.9002227984,-0.0495703915,2.3808408542,5.7917557088,1.0648048938,-3.2846144096,3.2748344266,1.5479873055,-0.0423375320,6.1519607831,1.8811704160,-2.0830830863,-5.1857190141,4.1140833969,0.6964164745,-2.9782090090,-6.4157581218,-5.5789685605,-0.5377734076,-3.6618816640,1.0079583752,4.1838585411,7.2235430888,-5.7360975278,-3.0823877308,-1.7344878036,-6.1145180848,-6.2091248322,-4.5663333474,0.5620122254,-0.3592973895,-0.1381367569,-0.2820737904,-0.7438772918,-0.0014124006,1.2601771546,-1.7386382396,-0.5316377240,-0.0963810766,-0.9799230998,-0.2257957013,-1.1307138975,0.1102871692,1.4863198719,-0.1165974398,-1.4823595465,1.3638458503,-1.0164579328,0.0689639260,1.7658386413,0.2682864243,1.5292767894,-1.4741088568,1.4222826147,0.3259991127,0.4024332709,0.6003540874,-0.3263212190,0.6900997981,0.4476122105,-1.0758144904,0.7328296186,-0.8535409968,0.4728135676,-0.2486139322,0.9896979772,-0.6454300294,-1.5878286800,0.4143276303,-0.9576721582,-0.1494469427,0.1250627960,-0.1446484145,0.3519697347,-0.8844088448,1.5727177058,0.0163948401,-1.1488573882,0.2042934614,1.2167499654,0.3084562986,-0.4658042524,-0.4424753450,-1.7901448328,0.6101557639,-0.7736803646,-0.0889249301,-0.0607783661,-3.3394464309,-1.0218150778,-0.6477656799,-2.1578793355,-0.7103300383,0.7593803707,1.6400296575,-0.2188413088,-0.2943049499,-1.0879382536,-0.2806534338,0
-2.9765223669,-6.9404869314,-2.6890585524,-6.0857969147,-0.4798540278,-1.6588661089,3.6416789194,-5.1429064532,0.0020402657,1.4226208726,2.0668737318,-4.3317659737,-2.7671900422,-2.0253475084,-4.1705260029,-5.3087826497,-0.6625865825,6.1396609085,-4.9881686824,-2.3852401716,-4.7496197069,9.8473703526,-4.1124474723,-5.5898113752,2.5220642566,-0.9221186108,-1.1226624471,-2.2971273375,0.0880310512,3.0345857407,0.9581713326,0.3187279813,0.2200629194,1.0550530995,0.3317458507,-0.3706111150,-0.8048611888,-0.4310486810,-0.9478647271,0.2792974108,-0.2135438872,-1.4005288519,0.9161454873,-1.0033172783,0.1685348092,0.1664646766,0.3562903577,-0.9690594513,-1.4827377673,-0.4014963617,-1.1713725199,1.8964654283,-0.6202242812,-1.2874633472,0.3488425500,1.6629578664,1.4874207878,0.4194872507,0.7703679032,0.6420858056,1.0546052064,0.1272420937,1.3919588483,-0.6284788508,-1.5076345976,-0.2006363592,-0.0406315201,2.0943916593,-0.5577769593,-0.1383092053,0.3046205741,-1.3248651370,-1.5478663237,-2.3412734402,0.9719708129,0.0650385535,0.7738223317,1.9667408407,0.4551468711,0.3958716943,0.2289979454,-0.8903683887,-1.3706193145,0.3120464455,-0.2938498827,0.0256872301,0.2752244391,-0.2672827330,0.1102885512,0.0347485604,-0.0845834417,0.3334628397,0.8262278125,-1.1870450682,-0.0583453379,1.6090385629,1.1954561394,2.0244801813,0.5233154201,-1.2053598200,0
-4.8288410507,-2.9773840084,-3.2032992946,-8.9465636217,-3.7859157748,-4.0658251625,4.2338801734,-4.9422009321,1.6030065681,1.8334054727,2.4198672689,-2.7520699111,0.3981449829,-3.5605963792,-1.4734527348,-1.6755420488,5.2950207937,0.6420723497,2.3893745924,-0.7884583909,3.8058353789,4.9431365228,1.2882910107,-10.7926691948,1.1722841591,0.0985474624,-2.3433380112,0.9693097468,-3.0121997269,5.8114460487,-1.2696232247,-0.6437036793,1.9606854195,-0.0874734487,0.2682912530,0.7651742228,0.0749842074,-0.2772596610,-0.8687976568,-1.0524729231,-2.8581855532,-1.9727934507,-0.2387512405,-1.6554979579,0.9398125250,-0.2767454813,-0.8147654520,-1.1238579741,-2.0398670528,-0.1441920506,-1.2998701992,0.2781912845,1.2758015386,0.3774220134,-0.1513539879,0.1115687101,-1.0454100602,0.4319640865,-0.4577571393,0.8437560597,-0.3977092546,-0.4077010215,1.1048548880,-1.1673468247,-0.6546145330,0.6098550734,-0.8526370843,0.1080164343,-0.8847593734,1.4352520418,1.9348248462,-0.4707909344,-0.8594475257,1.7358435835,-1.3826310980,-0.4970402863,-0.6192947755,0.5616143286,-0.6683679795,1.3699076418,-0.1262165607,-0.6759916286,-1.0438246908,-0.4533238472,0.5502492267,0.8918059882,-0.6371059686,0.9217138015,-1.0400582517,0.2619978849,-2.3748317977,-1.0392242316,1.3953898065,-0.3781967547,-0.9403328272,-0.7967730431,-0.1522287762,-0.9815563472,0.3375783906,-0.2171290765,0
-2.8789385360,-1.3117341184,-1.3370699672,0.3213951386,-1.3314363130,-2.0372796966,3.3978279616,-9.1510121344,4.7394509433,0.0082062254,-1.9398895796,-1.2233947956,1.5320930948,-1.4979723188,-4.8231455190,-0.2873548454,0.7645554486,-6.1542261154,4.0228459580,2.5150335875,-2.8889020216,-0.1204916532,5.0500778683,-1.4997368033,-3.5352461121,-0.1377902383,5.2721580491,-1.2884684475,-2.7914072235,-1.5229454981,0.7554613926,0.4366822404,-0.4892600147,1.0287117297,-0.7533105676,-2.2228818143,-1.0628441373,-0.0000277643,-0.7455507393,-0.8769194425,-0.2313022447,-0.9602367154,-0.5775041107,-1.2177488417,1.8314908551,-1.4762317484,-0.3959387456,0.2481997786,-0.1638703621,1.8125503663,-1.5837171970,-2.6823486141,0.2677969248,0.3840548046,-1.0569563011,-0.1689590967,0.1478623717,-1.7437117031,0.1565066863,-0.0831627277,-0.2914594138,-1.1248174906,0.1600780525,0.5048834098,0.1794418742,-0.3595632997,-1.2035141540,-0.0167171675,-0.9674745703,-0.3377757959,0.9171006820,0.3504410076,0.4309752763,-0.2972888126,0.1683188694,-0.4637512220,-1.6822202383,0.8616804509,0.5427117916,0.2921957396,0.9005944146,1.2363515236,0.0828422880,-1.4070050387,0.7764569694,-0.7569301230,-0.6007270868,-0.5358525662,0.8706227019,0.3919599947,0.1461851641,0.8854296164,1.5238834558,-1.1239873463,-0.2018187629,0.3248912259,-0.5429443193,-1.4592821617,-0.6332375547,0.3132260613,0
0.0406155177,4.4545820289,0.7510703536,-5.6400724928,-2.6801075566,5.9524133968,-4.9754597184,6.4349413837,-3.9977553155,0.1003807619,-1.5494187677,5.6952145209,-5.3799874822,-0.0071958930,1.7857168159,0.6766013079,3.2258568889,5.0505823734,-7.3771041091,1.2827221975,2.3728632640,2.2177072273,-2.1896340170,-3.3634734786,-7.9202429123,5.6014591484,-0.3899309944,-1.2088222703,1.3932936464,-3.2269899160,-0.0987181243,0.5914154567,-0.2443231374,-1.0411901692,0.2475134943,0.4675979150,0.4332106831,0.8796361050,-0.6383837092,0.1385648325,0.1417262018,1.2293996672,0.6785088917,0.8531672637,-0.9333795501,1.8324280625,0.7281045376,0.3439548524,-1.0774329954,1.0194748999,-1.8462126241,-1.7682229762,0.1861764814,0.5506099520,0.2661588580,1.5645199258,-0.8230224450,0.3006864065,-1.3114779339,-0.9769048703,-0.4592549643,-1.2036242717,0.3591011165,-0.5163311625,2.0161362966,-0.4918219845,1.0651396730,-0.5872914833,2.0152624387,0.3660648777,-0.7392333952,0.5030815411,0.0516979499,0.8638023548,1.0084046145,-0.8285821372,-0.2165572774,0.1966916458,-0.8893757739,-0.6025639418,-0.3352714494,0.3241715467,-0.3859928160,0.1714581839,-1.4742475252,0.6726349868,-1.1815207520,-1.0346458612,-0.1769205653,-0.6810829122,0.3387868985,1.3035791300,0.4520073535,-1.0271419133,0.0246967931,1.4161016323,1.1784772181,0.2451531570,0.8553180601,-0.9399636275,0
-4.9456767746,-4.2042380525,0.3742460922,3.5438291475,-0.4917930558,2.7285839882,8.4942251103,2.5239965972,0.9417413304,2.7501993898,0.4288623049,-1.3186079968,-1.4665560642,-2.5419746027,-3.6633158721,-4.5327845654,8.4977627114,10.9292240173,1.1644404006,2.3965933492,2.7207530136,0.3167617813,-3.5193973575,-3.2907759076,2.4578361379,4.8529420742,-1.8165016079,4.2453324186,4.7465840418,-4.0262210748,0.3946029217,-0.8004008642,-0.4622983222,-0.1569553133,-0.0624326735,-1.1532903613,0.6799872434,-0.8962167706,-0.6135133582,-0.3728363876,1.4269109430,-1.5612315596,-0.3383052475,-1.7951082226,-0.7256114882,0.0563595391,-0.9057857724,0.4135195086,0.7866737149,-1.1378985020,0.5163385472,-0.4373310061,0.7362475781,2.0833891384,0.9748234409,0.9151196005,0.0651863852,0.2230144525,0.3209150940,0.4044433433,1.9411894143,1.7945342719,-0.1415141207,-0.2940265478,-0.6598237257,1.1538834177,-1.3004801605,0.1267224671,-0.7158400534,-0.8677051755,-0.1571108195,0.4283393001,-0.0532901000,0.5655712873,-0.9787748707,0.3756402035,0.1699155546,0.7002613556,-0.4354679651,0.6409560523,-0.4606878136,-0.2445151880,-1.2026852142,-0.3628473613,0.9396333888,1.0877991241,-2.2902915904,0.2316460253,0.9196786822,0.4667989740,1.5886090149,-1.9854439090,1.4254483466,0.4076140249,-2.1413608301,0.9118374000,1.5830287659,0.8223690752,-0.3923012232,0.5948133766,0
-5.0675457808,0.8373547818,-0.3936009963,-3.0628543040,-2.5813675757,-4.5933447141,-0.7221447943,-2.9668428771,-3.1191732340,3.0044309441,5.3245768328,1.8119406396,2.7699153591,-6.6671763082,-3.0995181597,-0.1418891284,1.2247287050,-0.1470645132,-0.0182651111,-1.1589012389,-0.4545235424,1.1987264650,-3.7015213177,-0.4518256841,-2.8804562788,-4.0433926006,-7.1923507927,2.3382307269,0.2795433658,1.4857794658,0.7862690683,1.8022580448,-1.2797009526,-0.0817109791,1.7668369177,0.0803685170,-0.5886205026,2.2309051460,1.8012222370,-0.8121899874,1.3637163238,-0.7954918498,0.5385206207,0.4362219251,1.9646650048,0.0327296620,1.1209880445,-1.6613612505,-0.0644325436,0.3131736202,-0.0821044398,-0.4904803073,-0.2339991617,-1.3872116861,-0.1138429503,0.3783191661,-0.4070193213,-1.0410131567,-1.3267024793,-0.5095561236,-1.1093209025,-0.0158103013,-0.0433865488,0.8251588153,0.6534682340,-1.0729230301,-0.8565241551,0.5304347743,1.2802438088,0.2557689905,-0.2422341347,-0.8599706902,1.0820745302,-0.8155319060,-1.6245483946,0.2991424434,-0.6410440261,1.8177136040,0.0900191953,1.7878859757,-1.8415334473,0.8514659585,0.5336709970,0.1654858536,-0.5576010725,-0.9511989770,0.7994623597,-1.5814729295,-0.8208042760,1.6265281577,-0.9296459661,1.8032675292,-0.8824003102,-0.7730783060,0.9638729519,-0.6119639857,-0.2093104927,-0.1360998420,-0.7623548617,-1.5808795263,0
-2.5952838762,-2.6334896616,-4.1601464759,-0.5498006199,0.8721074166,3.0941520059,1.4278503475,-0.2763879206,6.3930421298,-1.3206065616,-2.5265203285,-9.8595188214,-1.2284325791,-5.0341823568,-6.7582969356,0.7643890765,-1.7164583890,5.1308088609,0.2733358334,1.6579744960,4.6587205985,-4.3010236655,3.6816903108,-1.6914443768,-1.7550743109,7.2597701848,-4.6251122509,2.3971133429,-8.5876110353,-1.5218445570,1.7013138612,-0.3419189631,0.5448279620,-0.3307579484,0.1054311986,-0.9480288229,-1.1495007174,-0.0078956870,-0.2871252626,0.4982980006,-0.2464094929,0.0001464761,-0.7569709893,-0.9631333206,-0.0300530631,0.1156830470,0.3835019741,2.2234315925,-0.0897801123,-0.4708011743,-0.1427161214,-0.4970680997,-1.3608088109,-0.0488470467,1.0952536051,1.5219694857,-1.5247188881,2.5413571632,-0.3867151454,1.2293193831,-0.1872947310,0.3135230175,-0.4758613186,0.7216584889,-0.1933230158,-0.7349162696,0.7137644069,0.6953496485,0.8954510485,0.4890148099,-1.2828996282,-0.0247822745,-0.0494672262,-1.4660139195,-0.5488640337,0.6487585157,-0.4374736434,0.9422165095,-0.3626328742,0.5463239429,1.1493618141,-0.3528285951,0.3763532672,1.5498974989,-0.2708723948,-0.4089115005,-0.8695071749,0.8002081139,0.2105387883,-1.6762983010,1.8454438732,0.2210805437,-1.7350510214,1.0275914574,-1.0531624184,-1.1178195148,-1.8177905127,0.6977675232,-0.6275897267,-0.4665262496,0
5.3591617045,-2.4150813353,2.4193630952,5.8292880312,-4.9356731036,4.5525097632,-2.4075414859,-0.8785616472,0.7856196074,-0.0592461542,-1.7300397508,-6.2580762284,1.2423492747,-1.0046332854,-1.3263033480,0.6331992765,-0.0506784840,0.6083482364,-9.1778547673,0.2996757038,0.5281065329,-5.3231657554,-0.6570593045,2.7240036197,-7.8702365708,1.0770162300,5.3342818571,3.7752927643,-2.4995445857,-0.2033461493,-1.1432612414,0.2701282352,1.1654074787,-0.7478030746,-1.2556240741,0.8955650636,-2.5612612385,-1.1332773118,-0.9642496144,0.0103772114,1.2001667922,-1.7535588316,0.6099332749,1.1702858461,-2.5347382611,1.0050726439,0.3849907029,1.9837457528,-0.6367003814,-0.9989231906,-1.0048455723,0.0900606086,-0.4259226442,-0.1948549361,-1.5146868750,-0.4143359396,-0.5662022706,1.2398113509,0.3891856151,-1.4550940397,-0.2713441491,0.7105883479,1.1402743939,0.7806923386,1.4077396602,-1.2373639852,-1.4639986614,-1.9975232812,0.7445791709,-1.9351833492,0.9233104436,-0.3532811654,1.4930946234,-0.5306107195,-1.0974627699,-1.2973887934,-0.4393799457,1.1690910725,0.0459598264,-0.5841057840,2.0780037634,-1.2392253117,0.3116841314,0.2474200091,-0.8472016375,-0.6667076334,0.3484687316,1.3057457875,-0.1858781344,-0.8853286575,0.0505336339,1.0215949141,0.1365801438,-1.6886398073,1.2127858895,0.0153347765,-1.6818312410,0.1423169914,1.0501515399,-0.6850590472,0
-2.9509972728,-1.7992381860,0.9945969302,2.7254945735,-6.9121225810,0.2921665131,-4.4029644791,-2.1716641527,-0.3758666218,-1.5117773039,2.8654883100,-1.2328322052,-0.6695854261,-8.3889048603,-0.5712507604,6.5822331594,-1.4551180706,1.6532002941,1.4393413129,-3.1022593981,-0.0680381003,0.2407559567,-1.6422741301,7.7104564413,-4.2852515258,6.2857702135,5.1947938557,6.3760727445,-1.0986299230,-0.6423398631,-0.1599701555,-2.2170644358,-0.3809920302,-0.4146246890,-0.3188213398,-1.7377456826,-0.0769778159,-1.2654719690,1.1901550519,-1.2416291501,0.2387025382,-0.8673226270,-1.0895827006,-0.0709476442,-0.0363791514,0.9033023493,0.2950263637,0.8534310635,-0.0990038542,-2.0178575414,-0.3743597670,-2.1830590101,-1.1628945916,-1.2388321924,-0.9452794486,0.0324151684,0.5458980741,-0.7450007317,0.5395129122,0.0012371954,0.0779662663,-0.9087836842,-0.0607068961,0.2629124628,0.6037857251,-0.9454577869,-1.0618773600,-0.3398802551,0.1242468200,-0.6646490118,-0.8086165098,0.9423091449,0.4218274142,1.2934763764,1.3703436562,0.1821438507,-2.4861501777,0.1767546999,1.4340976646,0.0377621540,-0.1151997180,-0.5883201930,-0.7691958343,0.6431388094,-0.3120488293,0.5812995073,-0.8044226058,-0.9312894394,0.1163760336,-0.1272437274,2.0316096083,0.3098864685,-0.4496939261,0.7948949074,0.4750603612,0.2932909661,-0.1184821249,0.8066549191,1.7468931254,-0.4328523136,0
